,评论,得分,时间,点赞,回复
6946,没想象的那么好，摩天轮有点低速度有点快，但整体来说还不错,3.0,2016/7/3,0,0
6947,下午和朋友一起去的 转一圈大概十来分钟 没什么特别的感觉 可能换成对象+ 晚上就有感觉了吧 哈哈 坐摩天轮是一直以来的梦想 现在终于实现了 还有服务态度很好哦 …………………………………………………凑字数～,5.0,2016/4/3,3,0
6948,挺好，晚上再去坐已经关了，如果时间延长点更好,5.0,2016/7/2,0,0
6949,15分钟左右，还可以，景色不错哦,5.0,2016/5/30,0,0
6950,很好的体验，可以看到唐岛湾全景。,5.0,2016/7/3,0,0
6951,不错，只不过是天气不好，有雾霾,5.0,2016/7/5,0,0
6952,第一次坐，带孩子一块还不错，视野很好，不觉得眼晕,5.0,2016/7/5,0,0
6953,时间短点了，孩子还没坐够，呵呵,5.0,2016/7/5,0,0
6954,只有一圈，因起雾具景色-般，只有三厢。,5.0,2016/7/3,0,0
6955,感觉还不错.本人恐高但是没有多害怕,5.0,2016/7/6,0,0
6956,感觉很不错   就是去的那天雾有点大   不然会很不错,4.0,2016/7/5,0,0
6957,很漂亮的海景。玩的很开心。一直在拍照。就是时间太短了，不过瘾呢。,5.0,2016/6/28,0,0
6958,非常好，就是我和我姐吓死了，哈哈哈哈,5.0,2016/7/7,0,0
6959,孩子喜欢，经常去，晴天景色不错，唐岛湾尽在眼底,5.0,2016/7/3,0,0
6960,还好，还好，还好，还好，还好，还好，还好。,4.0,2016/5/8,0,0
6961,去的那天有雾   等着晴天的时候一定要再去一次,4.0,2016/7/5,0,0
6962,很不错！哈哈，最高点还有点恐高～不过要是更高点就好～,5.0,2016/7/3,0,0
6963,第二次来到这里，这次带着我朋友全家，孩子们玩的特别开心，现在高空中的感觉真好，服务态度超好，还会继续支持哟,5.0,2016/6/8,0,0
6964,还不错人不太多多风景也不错。。。。。。,5.0,2016/7/4,0,0
6965,当天消费当天团购，要不会有很多乱子发生！不过还是很好玩的,5.0,2016/7/1,0,0
6966,很不错，蛮好的，也很高，团购也便宜,5.0,2016/6/9,0,0
6967,跟老公两个人去坐的、他恐高吓得不行了、但还是陪我坐完了、挺好玩的,3.0,2016/6/29,0,0
6968,很好玩，在现场排队的过程中买的直接省了10元钱！,5.0,2016/7/2,0,0
6969,大约15分钟吧，可能还不到，玩的挺开心的，周围景色只能算一般,5.0,2016/6/23,0,0
6970,第三次去了，感觉还是那么赞！好评没商量,5.0,2016/6/30,0,0
6971,风景很不错，就是时间有点短，建议转两圈,5.0,2016/7/2,0,0
6972,不错，时间太短10来分钟就下来了，孩子都坐了两次了,5.0,2016/7/2,0,0
6973,直接验证，速度很快。景色很好，周边可以购物。,5.0,2016/5/23,0,0
6974,时间挺快的    觉得还好吧         高处时挺害怕的,5.0,2016/7/3,0,0
6975,很给力！很壮观  上面看景色漂亮多了，有趣的一天,5.0,2016/7/3,0,0
6976,孩子很是兴奋，还想再座一次。位置不错，看海看景尽收眼底。,5.0,2016/6/30,0,0
6977,没什么感觉就转完了 不过还是很漂亮好像晚上去一次,3.0,2016/6/30,0,0
6978,挺好玩的，建议情侣一起 不过我是白天去的 肯定不如晚上好玩,5.0,2016/5/2,2,0
6979,感觉还可以，要不是有雾，感觉景色还能更好。,5.0,2016/5/3,1,0
6980,好慢，就是晚上夜景不错，一会儿就完了，还行,4.0,2016/7/1,0,0
6981,不错，买了大学生优惠券。挺划算的，只是今天天气不太好。,5.0,2016/5/23,0,0
6982,还不错，就是时间有点短，小孩没坐够,5.0,2016/7/2,0,0
6983,第一次初吻就在这里没了，据说在摩天轮的最高处接吻会幸福，是吗？,5.0,2016/6/26,0,0
6984,不错，很酷，俯瞰整个海滨风景，美景,5.0,2016/7/1,0,0
6985,挺好，不错不错，时间十二三分钟就结束了,5.0,2016/7/3,0,0
6986,很好，不错，很喜欢，非常开心，很喜欢,5.0,2016/7/5,0,0
6987,跟小时候感觉一样，只不过现在恐高了！,4.0,2016/7/3,0,0
6988,景色很美，环境很好，很喜欢，昨天有推荐给朋友,5.0,2016/7/2,0,0
6989,挺好的 速度不快 情侣可以去感受一下,4.0,2016/5/23,0,0
6990,好慢啊，哈哈，期待好久的摩天轮，晚上坐真的好漂亮,5.0,2016/7/1,0,0
6991,很浪漫哦和男朋友一起来的很不错,5.0,2016/7/1,0,0
6992,海边环境非常好，就是价格贵，时间短,5.0,2016/7/3,0,0
6993,满意～风景很漂亮，团购服务很好,5.0,2016/6/23,0,0
6994,海边上的不错有特色值得去，赞赞赞 环境也好漂亮,5.0,2016/6/21,0,0
6995,在上面往下看海感觉挺好的，当然滴有人陪啦，自己一个人还是别了另外的确挺高的，能看见浅海的海底，还有远处的高楼。。。就是时间太短了，感觉一小会儿就没了。。。没去过的话，推荐去试一下，一次就好,5.0,2016/4/8,1,0
6996,还不错就是感觉有点不安全。可能心里在作祟,5.0,2016/6/30,0,0
6997,还行，挺好，只不过当时一起去的那个女朋友没有了,5.0,2016/6/21,0,0
6998,挺好的，服务环境都很好，上面的景色很美的。和女朋友去的，美美哒,5.0,2016/4/12,0,0
6999,很不错，很浪漫，挺喜欢的，以后还会来，,5.0,2016/7/1,0,0
7000,完美！！！这是我想要的效果！！！完美！！！,5.0,2016/7/4,0,0
7001,不错～第一次从高空俯瞰开发区，感觉好刺激，,5.0,2016/6/30,0,0
7002,转的好快呀，整个过程就十几分钟，不过服务特别好,5.0,2016/6/19,0,0
7003,很方便换票，来做好多次摩天轮啦～每次都很开森,5.0,2016/5/22,0,0
7004,新开的，很不错，正好靠海边，到上面大海一览无遗，就是本人有点恐高,4.0,2016/6/2,0,0
7005,还不错吧，白天坐的，后悔没晚上坐！,4.0,2016/7/3,0,0
7006,团购很合适 验证也很快 绝对好评,5.0,2016/7/3,0,0
7007,晚上去的 夜景特别好看，还会再去,5.0,2016/6/30,0,0
7008,很美而且态度很好特别漂亮带了个帅哥去～嘿嘿,5.0,2016/5/5,0,0
7009,带着老妈一块感受一下，服务很好，视野也不错,5.0,2016/6/29,0,0
7010,挺好的。就是还没感受到就结束了。哈哈。好尴尬。,5.0,2016/6/30,0,0
7011,还好，挺实惠的，服务也好，就是有点恐高,5.0,2016/7/2,0,0
7012,很好玩。运转的很慢，一点也不怕。,4.0,2016/5/26,0,0
7013,第二次去了，儿子喜欢，老公不敢上，我自己感觉还行,5.0,2016/4/24,0,0
7014,很喜欢呢 虽然时间有点短但是很满足。,5.0,2016/5/1,1,0
7015,在黄岛，去的时候人不多，比售票便宜10块，刷卡进入,5.0,2016/6/27,0,0
7016,超级喜欢！就是那天雾太大 啥都看不见……,5.0,2016/5/7,0,0
7017,服务很好，没玩够，下次还来玩好好好好好好好好好好好好好好好好,5.0,2016/6/9,0,0
7018,不是那么好，感觉还需要改进，价格太高,1.0,2016/6/21,0,0
7019,不错的景观，就是时间短了点啊～,4.0,2016/6/22,0,0
7020,不错，价格也不贵，争取晚上再去一次,5.0,2016/6/30,0,0
7021,一圈十来分钟，登高望远也挺舒畅！登高，风急天高猿啸哀，渚清沙白鸟飞回。无边落木萧萧下，不尽长江滚滚来。万里悲秋常作客，百年多病独登台。艰难苦恨繁霜鬓，潦倒新停浊酒杯。横看成岭侧成峰，远近高低各不同，不识庐山真面目，只缘身在此山中。,5.0,2016/3/10,10,0
7022,很漂亮！态度很好！一家欢乐！还会去！,5.0,2016/7/1,0,0
7023,感觉很好的，服务也好，就是时间太短啦,5.0,2016/6/22,0,0
7024,真的很漂亮，不过本人有点恐高，没敢往下看,5.0,2016/5/8,0,0
7025,有点贵，风景也一般吧～～～～～,4.0,2016/6/30,0,0
7026,很刺激，因为恐高，没敢动，很好。,5.0,2016/7/2,0,0
7027,还可以，天气有点雾，可以看海景,4.0,2016/7/2,0,1
7028,感觉还不错，个人有点恐高啊，不过有人陪着还可以啦,4.0,2016/6/27,0,0
7029,很好，孩子很喜欢的，服务也很好,5.0,2016/6/29,0,0
7030,挺好的 就是挺快的20分钟完了 有点贵,5.0,2016/6/22,0,0
7031,很棒，美团很便宜，情侣可以来，甜蜜,5.0,2016/6/22,0,0
7032,挺好的，就是时间有一点短，可玩的项目太少了,5.0,2016/6/27,0,0
7033,我们是晚上坐的，从摩天轮上看黄岛的夜景很美，重要的是身边的人。,4.0,2016/6/17,0,0
7034,还可以，就是时间短点，周围景色不错,4.0,2016/6/20,0,0
7035,非常好，非常，刺激。值得再去一次,5.0,2016/6/22,0,0
7036,还是不错的，不过刚坐上是有点晕,5.0,2016/4/26,2,0
7037,说过的好的v洗帝国时代跟苏苏v嘎嘎嘎嘎,5.0,2016/6/19,0,0
7038,挺好的 但是就是一圈时间太短感觉有些不值,3.0,2016/6/18,0,0
7039,钢管里面沙沙作响，还不错，不算太高,5.0,2016/6/21,0,0
7040,设施不错，环境很美，每次坐摩天轮都有幸福的感觉……,5.0,2016/6/24,0,0
7041,强烈推荐大家去玩玩，海上风景一览无余。,5.0,2016/6/18,0,0
7042,不错不错不错不错不错不错不错不错不错不错不错不错不错,4.0,2016/4/22,2,0
7043,挺好的，风景还行吧和妈妈一起来的，一圈挺长时间的,5.0,2016/5/16,0,0
7044,很好很好，为了积分要打15个字,3.0,2016/6/26,0,0
7045,人不多不用排队，就是不如想象中高。,4.0,2016/6/26,0,0
7046,服务态度很好，帅哥开关门，我有点恐高，不过上面景色很美,5.0,2016/6/13,0,0
7047,当时是最后一个入场的，好及时啊总之还是不错的，人生中第一次坐摩天轮，虽然是晚上乘坐的，但是别有一番感觉哦，有机会白天再去玩玩。和男朋友一起玩，棒棒哒！工作人员还特意为我等了粉色的摩天轮，非常感谢～,5.0,2016/4/12,3,0
7048,还不错吧，就是时间太短了。。很平稳，不怎么害怕,4.0,2016/6/26,0,0
7049,下着雨没有什么感觉，特别慢，挺惬意的,4.0,2016/6/25,0,0
7050,很方便，快捷，景色也不错，晚上去比较好,4.0,2016/6/17,0,0
7051,服务很好，态度也很好，摩天轮很漂亮，值得情侣去浪漫一下,5.0,2016/6/14,0,0
7052,坐上去很稳，一点也不晃，就是去的时候雾太大了，海水还落潮了，没看到很美的海景，等天气好的时候还要再去一次，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，,5.0,2016/4/16,0,0
7053,体验一下还可以，没什么意思，感觉很快，不太值，景色什么的因为大雾……,5.0,2016/5/25,0,0
7054,设施安全，环境不错，就是声音有点吓人,5.0,2016/6/15,0,0
7055,还行吧 以为学生半价呢 跟团一个价格,5.0,2016/6/14,0,0
7056,就是太贵了…根本不值得花这个价钱,5.0,2016/6/24,0,0
7057,repo 是靠体力与科目咯DJ look 图,5.0,2016/6/25,0,0
7058,设施不错，很慢的，大概有十分钟的时间,5.0,2016/4/23,2,0
7059,"去青岛没有遗憾了！下次去一定还会再坐一次的,环境超级好不好还觉得特此温馨,从最高处往下看的时候感觉整个人都属于琴岛了,话不多说了直接看图吧,还有下次一定会带支笔去的！！！！！！！！！！！！！！！！！！！",5.0,2016/3/31,0,0
7060,我有点害怕 儿子一点不怕 海景很漂亮的,5.0,2016/4/30,4,0
7061,感觉时间有点短啊。虽然也挺有趣的… 地方有点偏，坐车坐好久…,3.0,2016/6/9,0,0
7062,接近15分钟的时间吧，黄岛开发区还在开发，以后城市建起来了，晚上灯光应该很美。美中不足的是很多地方搁浅了，看上去没有特别美。,5.0,2016/5/26,0,0
7063,就到家财经网坚持坚持奶昔大结局,5.0,2016/6/13,0,0
7064,期待已久的，晚上去可以看夜景，很美。！！！！！！？？！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,5.0,2016/4/30,3,0
7065,小外甥坐了好几次，乐此不疲哈哈，团购还是比较划算的,5.0,2016/6/9,0,0
7066,还是不错的，夜景也很漂亮，晚上去不错,3.0,2016/6/13,0,0
7067,只能说白天不好看，而且摩天轮好小。。。。,4.0,2016/6/14,0,0
7068,还行吧，就是大雾天，气氛默默么得没,5.0,2016/6/12,0,0
7069,感觉就一会儿的时间，而且到上面也没有什么好景色，太坑了,1.0,2016/6/8,0,1
7070,还行，挺不错的，尤其是晚上的景色特别美,4.0,2016/6/14,0,0
7071,已经第二次 购买了。喜欢高空的感觉 方便实惠 好评的说。,5.0,2016/6/10,0,0
7072,很好，速度很快，很好用，省钱实用，立拍立去,5.0,2016/5/6,0,0
7073,设施不错 位置也好找 晚上去的也不用排队,5.0,2016/6/12,0,0
7074,还不错，里面还带空调就是周边的海水干了，大煞风景,4.0,2016/5/11,0,0
7075,感觉时间过得很快就到了，但是视觉效果很棒的！点赞,5.0,2016/4/24,4,0
7076,好喜欢，在海边，好漂亮！真心推荐去，不过个人觉得还可以更好,5.0,2016/6/7,0,0
7077,还不错，一家人一起去玩的，就是觉得时间太短，要能两圈就好了,4.0,2016/5/21,0,0
7078,挺好的，在上面看的很远，视线很广，就是太高了都不敢往下看，晃悠的时候，有点害怕呢，下来挺快的,5.0,2016/6/1,0,0
7079,感觉摩天轮转的好快啊，都没有玩够就结束了~今天天气很好，春天了就是应该出来玩一玩，蓝蓝的天空，在最顶端可以看得好远好远。和好朋友一起玩的很开心，位置也很好找，今天人也不是很多。总而言之是很愉快的体验~,5.0,2016/3/20,7,0
7080,带着孩子去坐坐，虽然恐高，但是孩子开心就好,5.0,2016/6/11,0,0
7081,真心感觉一般，就是围着空中转一圈，没啥可看的，时间还那么短,2.0,2016/6/8,0,0
7082,海风袭来  高高低低 孩子们玩的很开心,5.0,2016/6/11,0,0
7083,挺好的，就是时间太短了，再久一点就好了,5.0,2016/5/1,0,0
7084,摩天轮上的景色很棒，特别是最高处的风景更是美不胜收，听说在摩天轮最顶端许愿梦想会成真哟。摩天轮的轿厢内很稳，家里老人坐着都不害怕。建议轿厢内可以放点音质比较好的舒缓音乐，这样坐在里面应该很有感觉了吧。,5.0,2016/3/14,2,0
7085,人不多，转一圈可以欣赏唐岛湾的风景。带着孩子一起去的，孩子很喜欢。不过时间短了点，感觉还没看完就下降了,4.0,2016/5/27,0,0
