,评论,得分,时间,点赞,回复
1424,青岛旅游，免费可以看看，花费10分钟而已,3.0,2020/9/4,0,1
1425,不错，孩子看得很好，很开心，谢谢,3.0,2020/9/3,0,1
1426,还是不错的，里面很多水母和海豹还有企鹅，趁现在免费去看看挺好的，推荐带孩子去。,4.0,2020/8/19,0,0
1427,推荐，很漂亮，青岛,4.0,2020/9/4,0,1
1428,挺好的，朋友推荐的，确实不错(*๓´╰╯`๓)♡!,3.0,2020/9/2,0,1
1429,海豹馆改造后有点像海底世界的风了，企鹅只有一只，和小青岛一起游览的，一上午可以。,3.0,2020/8/24,0,1
1430,展品单一，与儿时看的没法比。免费的将就吧,2.0,2020/9/2,0,1
1431,很好，各种好玩的物种，涨很多知识，疫情期间免费。,4.0,2020/8/31,0,1
1432,有很多海洋生物，还有标本，对于情侣和家人出游真的很不错,5.0,2020/8/27,0,1
1433,"虽然带孩子已经如果多次了，但还是喜欢去。
孩子喜欢大人也能玩儿的高兴，还长知识。",5.0,2020/8/22,0,1
1434,感觉这是今天去的今天最好玩的地方，有空调，孩子很喜欢，海豹，水母各种的鱼。,5.0,2020/8/23,0,1
1435,小时候去过，现在怎么只开放水母类的了。,3.0,2020/9/1,0,1
1436,蛮好玩的，两个馆免费，游玩时间大约一个小时左右，出来后再去逛逛海边,5.0,2020/8/27,0,1
1437,进门因为和小孩预约的时间不同，导致一直等了半个小时，工作人员不变通一下。海豹还是很可爱的，有治愈感,4.0,2020/8/15,0,1
1438,还可以 里面不大 但是免费的 白看的就没那些要求了,3.0,2020/8/30,0,1
1439,地方太小了，服务态度相当不好，卫生也不好,2.0,2020/8/30,0,1
1440,不能说是欺骗吧，人家写了是水族馆，不是海底世界，哈哈，还是不错的,3.0,2020/8/25,0,1
1441,觉得太棒了，尤其是带孩子去，可以经常去，不仅玩了还玩中学习了，极力推荐,5.0,2020/8/7,0,1
1442,水母馆真好看，海狮馆也挺可爱的，,4.0,2020/8/27,0,1
1443,很好，孩子很喜欢，预约方便，过段时间还去,5.0,2020/8/28,0,1
1444,嗯，免费的票吧，就不能说太多，毕竟是免费的是吧？你也不能毛病那么多，但是免费的确实没有看到一个活体动物，然后还是如果带着小朋友来的话，还是不要买免费的漂吧，我觉得,2.0,2020/8/3,1,1
1445,两个馆，看完就去第一海水浴场了，非常推荐。,5.0,2020/8/29,0,1
1446,不真诚，别去，浪费感情，，，辣鸡辣鸡辣鸡辣鸡,1.0,2020/8/29,0,1
1447,还不错！就是有点小！海边风景很美,2.0,2020/8/31,0,1
1448,真话题还算是不错的   带个小对象就更好了,3.0,2020/8/27,0,1
1449,停车遇上本地黄牛，非常好横，一个110，啥毛病没有了。水族馆还是不错的,3.0,2020/8/19,0,1
1450,不如直接说是水母馆好了！里面人太多很挤.这个特殊的时候不建议去,3.0,2020/8/19,0,1
1451,第一次去没找到水母馆，哈哈哈哈哈哈，又去了一次,4.0,2020/8/27,0,1
1452,挺不错，孩子们玩的挺开心，水母品种很多，还有企鹅很可爱,4.0,2020/8/24,0,1
1453,人太多啦，全是孩子。里面挺凉快的,2.0,2020/8/29,0,1
1454,寓教于乐的地方值得一看,5.0,2020/8/28,0,1
1455,里面海货蛮多的，快去尝尝啊,5.0,2020/8/31,0,1
1456,只有水母，本来以为有好多的，但是都没看到,3.0,2020/8/29,0,1
1457,科普性的展览，海底世界也免费就更好了。,3.0,2020/8/29,0,1
1458,就是有点小，水族馆😁，品类再多点就好了,3.0,2020/8/26,0,1
1459,挺好的，免费参观！孩子增长了知识！,3.0,2020/8/29,0,1
1460,很好哦 值得推荐,5.0,2020/9/1,0,1
1461,青岛8月份免费期间去的，人山人海，相比而言还是水母宫和海豹馆更不错,5.0,2020/8/21,0,1
1462,非常好的服务，里面非常好，孩子非常开心，下次还会来,4.0,2020/8/25,0,1
1463,强烈推荐，喜欢,5.0,2020/8/31,0,1
1464,真是好活动，一定要支持,5.0,2020/8/28,0,1
1465,很愉快的一次旅行，很喜欢水母馆,5.0,2020/8/11,0,1
1466,还不错，人很多，周末去的，水母很有意思,3.0,2020/8/27,0,1
1467,【环境】不错，科普知识很多，水母很美,3.0,2020/8/27,0,1
1468,还可以，疫情期免费参观了一圈，交钱去看的话，我认为不值。,3.0,2020/8/22,0,1
1469,还挺不错的，现在免费门票，可以去看看哦,4.0,2020/8/26,0,1
1470,里面的小动物很可爱，人也很多，强烈推荐,5.0,2020/8/24,0,1
1471,我就呵呵，有的鱼缸还没我家的大。。说好的免费也就一个馆免费变向让游客买门票，青岛确实没有别的旅游景区给力！无力吐槽,1.0,2020/8/9,1,2
1472,去青岛游玩，路过水族馆，正赶上免费参观，就进去看了看，超赞。,4.0,2020/8/23,0,1
1473,非常好，完全值得一来，推荐！特别棒棒糖好！,5.0,2020/8/24,0,1
1474,整体不错，人群会一会一会的多，花钱就算了，非常感谢青岛政府。,4.0,2020/8/19,0,1
1475,馆方的电话很难打，水母馆里又太吵（挤!）,3.0,2020/8/25,0,1
1476,免门票了现在可以去看看适合拍照。也适合科普，在海边，很方便，看完可以去海边玩,5.0,2020/8/19,0,1
1477,不错，海洋动物都很可爱，非常推荐去,5.0,2020/8/24,0,1
1478,带孩子见识了各种各样的水母，大自然真的是太神奇了,3.0,2020/8/22,0,1
1479,tin挺好的主要是跟最喜欢的人一起去的mua木啊木啊,3.0,2020/8/24,0,1
1480,看到许多种类的水母，还有呆萌的企鹅，海豹，海狮，时间仓促，海底世界来不及参观,3.0,2020/8/12,0,0
1481,免费看了好多东西，小朋友们长知识啦，强烈推荐！,5.0,2020/8/20,0,1
1482,小的很五分钟都用不完就看完了，。，。。。,2.0,2020/8/25,0,1
1483,非常漂亮！小朋友们很喜欢！值得游览！,3.0,2020/8/25,0,1
1484,三天去了两次 ，免费的快乐,5.0,2020/8/26,0,1
1485,还好吧,4.0,2020/8/26,0,1
1486,人少啊 之前五一去人山人海 ，现在免费人还少,5.0,2020/8/23,0,1
1487,奥利给 免票看大海龟 还有海豹和你玩 去就完事了,5.0,2020/8/21,0,1
1488,辣鸡，俩馆也就十分钟，海狮馆腥气逼人，之后还是买通票其实更贵，最关键海底世界也就一般没什么好留念的也没有惊喜,1.0,2020/8/2,1,3
1489,带孩子出去认识一下水母，挺好的,3.0,2020/8/25,0,1
1490,因为是免费的，没资格说不满意，巨坑！要不是这个免费，海底世界也不会进去，贪小便宜吃大亏啊！,1.0,2020/8/13,0,0
1491,好评，就是略小，还是需要买海底世界的票,3.0,2020/8/23,0,1
1492,很不错的体验，带着孩子增长了知识！并且还是免费开放的，推荐来看看,5.0,2020/8/14,0,1
1493,很好不错,5.0,2020/8/26,0,1
1494,非常好，完全值得一来，推荐！,5.0,2020/8/24,0,1
1495,水母很漂亮，可以去看一下，人有点多，可以拍照,3.0,2020/8/23,0,1
1496,免费预约的，跟男朋友一起去的，看了水母,3.0,2020/8/24,0,1
1497,非常好，有很多活水母，青岛打卡必选,5.0,2020/8/22,0,1
1498,很美，就是地方小了点,5.0,2020/8/26,0,1
1499,水族馆很不错，值得推荐，分为好几个馆，人也挺多的,5.0,2020/8/20,0,1
1500,说了免费，去了就两小馆，8分钟走完了！,2.0,2020/8/25,0,1
1501,这个免费的门票只能进那几个标本馆，海底世界和水族馆进去都是要另外买票的，感觉门票免费就是噱头，没啥意思！,2.0,2020/8/5,0,1
1502,很好看，还免费，强烈推荐,5.0,2020/8/23,0,1
1503,一般吧，没有什么很特别的。孩子还是挺喜欢的。,2.0,2020/8/22,0,1
1504,还可以,4.0,2020/8/26,0,1
1505,免费票能看四个馆，还不错哟,4.0,2020/8/24,0,1
1506,挺好，很漂亮,4.0,2020/8/22,0,1
1507,能看到大海龟 海豹 水母,5.0,2020/8/22,0,1
1508,带孩子去转转还是不错的。就去了水母馆和海豹馆，很赞，,5.0,2020/8/19,0,1
1509,里面还行 就是小 是免费景区所以去的,3.0,2020/8/20,0,0
1510,种类太少了。多点就好了。好可惜。,2.0,2020/8/19,0,1
1511,垃圾，厕所只有海豹管里有，上厕所及其困难,1.0,2020/8/21,0,1
1512,这个是免费预约的，虽然只看了水母馆和海豹馆，但还是很不错的,5.0,2020/8/15,0,1
1513,就是人太多了，很好,5.0,2020/8/21,0,1
1514,特别适合带孩子来看看，海豹海狮，水母,5.0,2020/8/20,0,1
1515,还行吧，有的还挺吓人的，以为会有海洋馆，结果是另收费的,3.0,2020/8/17,0,1
1516,还可以，大概十分钟就走完了，简单的看看挺好的,3.0,2020/8/19,0,1
1517,水族馆的亮点就是水母馆，看着平常吃的海蜇姿态婀娜多姿，如梦如幻。值得看，免费超值了。,3.0,2020/8/10,0,1
1518,免费的水族馆有企鹅和海狮海豹，很不错了,5.0,2020/8/19,0,1
1519,水族馆质量太高了 水母馆的水母真的令人大开眼界 海洋生物馆的标本也很齐全丰富 非常棒,5.0,2020/8/7,0,1
1520,里面有很多种水母，很漂亮。还有可爱的海豹，企鹅。,5.0,2020/8/18,0,1
1521,免费，确实不错，带孩子看看是一个很好的学习,3.0,2020/8/19,0,1
1522,奔着海底世界免费去的，结果只有两个馆免费，没捞着看海底世界,3.0,2020/8/18,0,1
1523,挺好的 里面品种很多 设计也很独特 凉快 人挺多的,4.0,2020/8/18,1,1
1524,基本全是各种水母还有三个大海龟，主题集中印象比较深。,4.0,2020/8/8,0,1
1525,还不错吧，挺不错的，飞超nice,3.0,2020/8/21,0,1
1526,免费参观的，可以去水母宫，鲸馆，海豹馆和水生动物馆,4.0,2020/8/14,0,1
1527,"太棒了
【交通】方便
【环境】优美",5.0,2020/8/19,0,1
1528,水母很好看，海豹也可以，其他的就一般啦,4.0,2020/8/15,0,1
1529,很好哦,5.0,2020/8/20,0,0
1530,地方太小了，但是是免费的，也不说啥了,2.0,2020/8/18,0,1
1531,等检票浪费太多时间，有点扫兴，直到看到那些小可爱,3.0,2020/8/15,0,1
1532,免费进去玩会挺好的，四个馆免费，海底世界不免费,3.0,2020/8/17,0,1
1533,超棒，哈哈哈还好还好,5.0,2020/8/19,0,1
1534,水母宫门前卖票的女的服务太差了…,1.0,2020/8/18,2,1
1535,在鲁迅公园旁边，只有水母和海豹两个场馆，离得不远看看也行，特意前往就不必了,3.0,2020/8/6,0,1
1536,这是今年针对医护的一个福利，正好抽空带着宝宝一起去玩了，孩子学到了很多海洋知识，还看了美人鱼表演，说下次玩还要去，很棒！,5.0,2020/6/28,0,1
1537,就是太单一了，都是水母就是太单一了，,3.0,2020/8/17,0,1
1538,只能看标本馆。毕竟是免费的门票,4.0,2020/8/19,0,1
1539,很顺利的就进景区了 非常棒,5.0,2020/8/17,0,1
1540,还可以，和想象中的差不多一样。,3.0,2020/8/18,0,1
1541,去过上海、杭州、日本等海洋馆，这就是大巫见小巫了，太一般了。,2.0,2020/8/8,0,2
1542,还可以，挺方便的，去的时候人也不多,3.0,2020/8/16,0,1
1543,个人感觉还可以吧，还行的吧！！！,2.0,2020/8/18,0,1
1544,感觉还不错  有一点那种感觉了  赞赞赞,3.0,2020/8/18,0,1
1545,检票超级慢，里面小没几个鱼缸看水母,2.0,2020/8/14,0,1
1546,目前免费预约可前往的是两个馆，还不错，观看性还比较强。,3.0,2020/8/13,0,0
1547,很久没去了，这次团购免费很好，场馆还是挺干净的。观赏效果也挺好😊,4.0,2020/8/10,0,1
1548,不错，海豹很多也很可爱超级大一只！游来游去很活泼,5.0,2020/8/10,0,1
1549,动物东西太少，本来以为所有都可以看孩子去了，觉得太少了能看的,2.0,2020/8/11,0,1
1550,毕竟是白嫖的推荐一下吧，带孩子来看还挺好的,4.0,2020/8/12,0,0
1551,免费,5.0,2020/8/20,0,0
1552,内容太少，游客不戴口罩，馆内嘈乱,1.0,2020/8/15,0,1
1553,建议打车去。千万别开车！千万别开车！千万别开车！,2.0,2020/8/16,0,1
1554,虽然场馆不大，但是作为免费的科普馆还是很有意义的,4.0,2020/8/10,0,1
1555,挺好的，看三个馆,5.0,2020/8/16,0,0
1556,"【环境】
【交通】方便服务态度好",5.0,2020/8/11,0,1
1557,涨知识,4.0,2020/8/17,0,1
1558,现在去水族馆免费哦，里面的水母让人惊艳、还有可爱的海豹,5.0,2020/8/5,0,1
1559,不错，还有海狮 海豹 全程1小时可以玩完,5.0,2020/8/10,1,1
1560,喜欢水母，种类多样，总有一款是你中意的,4.0,2020/8/13,0,0
1561,还不错，人挺多，不好停车，最好打车去。。。,3.0,2020/8/14,0,1
1562,海底世界招待员服务特别不好 和欠了她钱一样,1.0,2020/8/11,1,1
1563,真的挺不错，推荐。,4.0,2020/8/16,0,0
1564,嗯，总体来说还是蛮好的啦！虽然人太多，有点堵得慌！,3.0,2020/8/10,0,1
1565,非常好的科普海洋知识的地方，超赞,3.0,2020/8/12,0,0
1566,很小，只有几个海豹，十分钟就转完了。但是免费的还是挺方便的，微信扫扫码，就可以免费了。,3.0,2020/8/5,0,1
1567,还行吧，个人感觉也还挺不错的，挺值得的吧,3.0,2020/8/12,0,0
1568,一般吧，只有水母而且感觉好拥挤,2.0,2020/8/11,0,1
1569,继续增加一些动物吧，全面一些会更好。,3.0,2020/8/11,0,1
1570,还可以，东西是有点少的，，，，,3.0,2020/8/12,0,1
1571,近挨鲁迅公园，位置还不错，可以玩玩,3.0,2020/8/12,0,1
1572,儿子说，幼稚，可能他去过的地方比较多吧,2.0,2020/8/8,0,1
1573,人太多了，疫情好像并没有什么影响啊，感觉啥都没看着，而且挺热的里面,3.0,2020/8/3,0,1
1574,看了大鲨鱼及各种生物标本，很喜欢,4.0,2020/8/11,0,1
1575,还是很值得一去的,4.0,2020/8/15,0,1
1576,周末一家三口去看了看，不错😊,5.0,2020/8/13,0,0
1577,挺好玩的，现在提前预约，门票免费。,4.0,2020/8/12,0,0
1578,棒,5.0,2020/8/15,0,1
1579,水族馆是免费的，美团还卖这么贵，一定不要上当受骗。,1.0,2020/8/8,0,1
1580,没有看到喜欢的大鱼。还是要门票。坑,2.0,2020/8/10,0,1
1581,水族馆明明是免费的，美团还卖这么贵，真的是想钱想疯了,1.0,2020/8/8,0,1
1582,心情挺好的😊😊，不过就是在不好停车,5.0,2020/8/10,0,1
1583,带着孩子去的，里面很多生物，孩子很新奇，特别好,5.0,2020/8/6,0,1
1584,非常好玩！棒棒哒！,5.0,2020/8/12,0,0
1585,虽然是免费的，但是很用心，好评,5.0,2020/8/10,0,1
1586,可以免费去看海豹和水母,5.0,2020/8/7,0,1
1587,方便快捷，好用！即买即用，方便退。,5.0,2020/8/9,0,1
1588,免费的，不好意思说不好！！！！！！！！！,3.0,2020/8/10,0,1
1589,good,5.0,2020/8/12,0,1
1590,对小孩子来说，去看看，很赞的,5.0,2020/8/8,0,1
1591,整体感觉挺好，预约免费，人很多，建议大家错开时间,3.0,2020/8/3,0,1
1592,带孩子去很好的,4.0,2020/8/10,0,1
1593,感受很差，还得等几分钟，这哪叫免费,1.0,2020/8/8,0,1
1594,很好，很好很可爱，很喜欢,5.0,2020/8/9,0,1
1595,点赞政府为培养青岛下一代海洋人材所做的努力,5.0,2020/8/3,0,1
1596,很好，可以值得一去，非常不错,4.0,2020/8/7,0,1
1597,现在免门票，里面真的很值得去转一圈，很不错,5.0,2020/8/4,0,1
1598,免费的，挺方便，微信预约，三分钟就可以进去了,3.0,2020/8/5,0,1
1599,非常好，能学到很多。值得去看看,4.0,2020/8/8,0,1
1600,毕竟是免费的，不能要求太多，比预期差一些,2.0,2020/8/3,0,1
1601,免费去看的，很值得去看，很有教育意义,5.0,2020/8/5,0,1
1602,还不错，有点小，还有些意犹未尽,3.0,2020/8/7,0,1
1603,水母馆和海豹馆更确切！哈哈😄,4.0,2020/8/2,0,3
1604,免费景点，水母馆超级奈斯,5.0,2020/8/4,0,1
1605,凑合吧，没什么好看的，毕竟是免费的，,2.0,2020/8/3,1,1
1606,满意,5.0,2020/8/2,0,1
1607,感觉不错,4.0,2020/8/3,0,1
1608,完美,5.0,2020/8/2,0,1
1609,不建议去看 不是很值得观看………………,2.0,2020/7/17,0,1
1610,还行吧，环境也可以，看的不过瘾,3.0,2020/7/15,0,1
1611,一文不值，太破旧！还收停车费！听朋友说去青岛不去海底世界亏的慌，结果一起确实挺亏的，在路边海鲜店吃饭，梭子蟹按只卖，一只128，上菜的时候真惊讶，一点肉没有，全是空壳。,1.0,2020/6/4,1,1
1612,有的地方在施工，内容不是很多，逛两三个小时还行吧,3.0,2020/6/29,0,1
1613,受到疫情的影响，与之前几次相比，人好少呀,3.0,2020/6/19,0,1
1614,水母管直不值得买,5.0,2020/6/3,0,1
1615,水族馆特别的大，逛的我都累了，科普做的不错，适合大人们带着小孩子来玩，不过我是一个人逛的，个人特别喜欢水族馆和淡水馆，还赶上了表演，很不错。,3.0,2019/9/22,1,1
1616,带孩子玩的好好好好好好好好开心,4.0,2019/9/22,0,1
1617,带老人去的，很多标本，水母，跟鱼，成人票有点贵,3.0,2019/10/24,0,1
